sent 1024 bytes to 10.100.120.6:8080 time 1.3008
sent 8192 bytes to 10.100.120.6:8080 time 1.3736
sent 65536 bytes to 10.100.120.6:8080 time 1.4667
sent 524288 bytes to 10.100.120.6:8080 time 2.7212
sent 4194304 bytes to 10.100.120.6:8080 time 16.4292
sent 33554432 bytes to 10.100.120.6:8080 time 107.6637
sent 268435456 bytes to 10.100.120.6:8080 time 753.0459
sent 1024 bytes to 10.100.120.6:8080 time 1.3820
sent 8192 bytes to 10.100.120.6:8080 time 1.3934
sent 65536 bytes to 10.100.120.6:8080 time 1.6272
sent 524288 bytes to 10.100.120.6:8080 time 2.6068
sent 4194304 bytes to 10.100.120.6:8080 time 17.5582
sent 33554432 bytes to 10.100.120.6:8080 time 119.2430
sent 268435456 bytes to 10.100.120.6:8080 time 866.1186
sent 1024 bytes to 10.100.120.6:8080 time 1.2766
sent 8192 bytes to 10.100.120.6:8080 time 1.3309
sent 65536 bytes to 10.100.120.6:8080 time 1.7480
sent 524288 bytes to 10.100.120.6:8080 time 2.6656
sent 4194304 bytes to 10.100.120.6:8080 time 14.1740
sent 33554432 bytes to 10.100.120.6:8080 time 120.1459
sent 268435456 bytes to 10.100.120.6:8080 time 878.4787
sent 1024 bytes to 10.100.120.6:8080 time 1.4402
sent 8192 bytes to 10.100.120.6:8080 time 1.2615
sent 65536 bytes to 10.100.120.6:8080 time 1.4736
sent 524288 bytes to 10.100.120.6:8080 time 2.5365
sent 4194304 bytes to 10.100.120.6:8080 time 14.5633
sent 33554432 bytes to 10.100.120.6:8080 time 128.0536
sent 268435456 bytes to 10.100.120.6:8080 time 883.1264
sent 1024 bytes to 10.100.120.6:8080 time 1.1924
sent 8192 bytes to 10.100.120.6:8080 time 1.1825
sent 65536 bytes to 10.100.120.6:8080 time 1.6729
sent 524288 bytes to 10.100.120.6:8080 time 2.8551
sent 4194304 bytes to 10.100.120.6:8080 time 16.5988
sent 33554432 bytes to 10.100.120.6:8080 time 133.6162
sent 268435456 bytes to 10.100.120.6:8080 time 926.1287
sent 1024 bytes to 10.100.120.6:8080 time 1.3247
sent 8192 bytes to 10.100.120.6:8080 time 1.2047
sent 65536 bytes to 10.100.120.6:8080 time 1.6653
sent 524288 bytes to 10.100.120.6:8080 time 2.6825
sent 4194304 bytes to 10.100.120.6:8080 time 15.3878
sent 33554432 bytes to 10.100.120.6:8080 time 129.3899
sent 268435456 bytes to 10.100.120.6:8080 time 931.7060
sent 1024 bytes to 10.100.120.6:8080 time 1.2585
sent 8192 bytes to 10.100.120.6:8080 time 1.2474
sent 65536 bytes to 10.100.120.6:8080 time 1.5584
sent 524288 bytes to 10.100.120.6:8080 time 2.2353
sent 4194304 bytes to 10.100.120.6:8080 time 15.0857
sent 33554432 bytes to 10.100.120.6:8080 time 121.9210
sent 268435456 bytes to 10.100.120.6:8080 time 864.9841
sent 1024 bytes to 10.100.120.6:8080 time 1.2658
sent 8192 bytes to 10.100.120.6:8080 time 1.3458
sent 65536 bytes to 10.100.120.6:8080 time 2.1548
sent 524288 bytes to 10.100.120.6:8080 time 3.1150
sent 4194304 bytes to 10.100.120.6:8080 time 16.4993
sent 33554432 bytes to 10.100.120.6:8080 time 98.6828
sent 268435456 bytes to 10.100.120.6:8080 time 944.5788
sent 1024 bytes to 10.100.120.6:8080 time 1.2813
sent 8192 bytes to 10.100.120.6:8080 time 1.2069
sent 65536 bytes to 10.100.120.6:8080 time 1.6172
sent 524288 bytes to 10.100.120.6:8080 time 2.3953
sent 4194304 bytes to 10.100.120.6:8080 time 18.2805
sent 33554432 bytes to 10.100.120.6:8080 time 114.6838
sent 268435456 bytes to 10.100.120.6:8080 time 915.6918
sent 1024 bytes to 10.100.120.6:8080 time 1.3367
sent 8192 bytes to 10.100.120.6:8080 time 1.2256
sent 65536 bytes to 10.100.120.6:8080 time 1.6528
sent 524288 bytes to 10.100.120.6:8080 time 2.5183
sent 4194304 bytes to 10.100.120.6:8080 time 17.1606
sent 33554432 bytes to 10.100.120.6:8080 time 131.5067
sent 268435456 bytes to 10.100.120.6:8080 time 866.1218
sent 1024 bytes to 10.100.120.6:8080 time 1.3335
sent 8192 bytes to 10.100.120.6:8080 time 1.4842
sent 65536 bytes to 10.100.120.6:8080 time 1.4261
sent 524288 bytes to 10.100.120.6:8080 time 2.5582
sent 4194304 bytes to 10.100.120.6:8080 time 14.9166
sent 33554432 bytes to 10.100.120.6:8080 time 117.1037
sent 268435456 bytes to 10.100.120.6:8080 time 865.0549
sent 1024 bytes to 10.100.120.6:8080 time 1.0846
sent 8192 bytes to 10.100.120.6:8080 time 1.1032
sent 65536 bytes to 10.100.120.6:8080 time 1.6600
sent 524288 bytes to 10.100.120.6:8080 time 2.5149
sent 4194304 bytes to 10.100.120.6:8080 time 14.1747
sent 33554432 bytes to 10.100.120.6:8080 time 96.3559
sent 268435456 bytes to 10.100.120.6:8080 time 857.3533
sent 1024 bytes to 10.100.120.6:8080 time 1.1956
sent 8192 bytes to 10.100.120.6:8080 time 1.2970
sent 65536 bytes to 10.100.120.6:8080 time 1.6596
sent 524288 bytes to 10.100.120.6:8080 time 2.2457
sent 4194304 bytes to 10.100.120.6:8080 time 17.2922
sent 33554432 bytes to 10.100.120.6:8080 time 134.3292
sent 268435456 bytes to 10.100.120.6:8080 time 940.1306
sent 1024 bytes to 10.100.120.6:8080 time 1.2314
sent 8192 bytes to 10.100.120.6:8080 time 1.2612
sent 65536 bytes to 10.100.120.6:8080 time 1.5067
sent 524288 bytes to 10.100.120.6:8080 time 3.4350
sent 4194304 bytes to 10.100.120.6:8080 time 15.5646
sent 33554432 bytes to 10.100.120.6:8080 time 141.4096
sent 268435456 bytes to 10.100.120.6:8080 time 870.4776
sent 1024 bytes to 10.100.120.6:8080 time 1.4061
sent 8192 bytes to 10.100.120.6:8080 time 1.3037
sent 65536 bytes to 10.100.120.6:8080 time 1.4155
sent 524288 bytes to 10.100.120.6:8080 time 2.3602
sent 4194304 bytes to 10.100.120.6:8080 time 14.5195
sent 33554432 bytes to 10.100.120.6:8080 time 123.0296
sent 268435456 bytes to 10.100.120.6:8080 time 763.9743
sent 1024 bytes to 10.100.120.6:8080 time 1.3907
sent 8192 bytes to 10.100.120.6:8080 time 1.2787
sent 65536 bytes to 10.100.120.6:8080 time 1.5846
sent 524288 bytes to 10.100.120.6:8080 time 2.7973
sent 4194304 bytes to 10.100.120.6:8080 time 17.4902
sent 33554432 bytes to 10.100.120.6:8080 time 111.4619
sent 268435456 bytes to 10.100.120.6:8080 time 953.7166
sent 1024 bytes to 10.100.120.6:8080 time 1.4628
sent 8192 bytes to 10.100.120.6:8080 time 1.3300
sent 65536 bytes to 10.100.120.6:8080 time 1.6420
sent 524288 bytes to 10.100.120.6:8080 time 2.6347
sent 4194304 bytes to 10.100.120.6:8080 time 14.8868
sent 33554432 bytes to 10.100.120.6:8080 time 130.3761
sent 268435456 bytes to 10.100.120.6:8080 time 785.7056
sent 1024 bytes to 10.100.120.6:8080 time 1.2457
sent 8192 bytes to 10.100.120.6:8080 time 1.1717
sent 65536 bytes to 10.100.120.6:8080 time 1.7064
sent 524288 bytes to 10.100.120.6:8080 time 2.2521
sent 4194304 bytes to 10.100.120.6:8080 time 16.2139
sent 33554432 bytes to 10.100.120.6:8080 time 118.2399
sent 268435456 bytes to 10.100.120.6:8080 time 901.3119
sent 1024 bytes to 10.100.120.6:8080 time 1.3530
sent 8192 bytes to 10.100.120.6:8080 time 1.2242
sent 65536 bytes to 10.100.120.6:8080 time 1.3254
sent 524288 bytes to 10.100.120.6:8080 time 2.5214
sent 4194304 bytes to 10.100.120.6:8080 time 14.0138
sent 33554432 bytes to 10.100.120.6:8080 time 119.4679
sent 268435456 bytes to 10.100.120.6:8080 time 847.1141
sent 1024 bytes to 10.100.120.6:8080 time 1.3150
sent 8192 bytes to 10.100.120.6:8080 time 1.3545
sent 65536 bytes to 10.100.120.6:8080 time 1.5620
