sent 1024 bytes to 10.100.120.6:8080 time 0.3146
sent 8192 bytes to 10.100.120.6:8080 time 0.2100
sent 65536 bytes to 10.100.120.6:8080 time 1.1929
sent 524288 bytes to 10.100.120.6:8080 time 1.9621
sent 4194304 bytes to 10.100.120.6:8080 time 6.8751
sent 33554432 bytes to 10.100.120.6:8080 time 147.1877
sent 268435456 bytes to 10.100.120.6:8080 time 480.9916
sent 1024 bytes to 10.100.120.6:8080 time 0.4239
sent 8192 bytes to 10.100.120.6:8080 time 0.3220
sent 65536 bytes to 10.100.120.6:8080 time 0.9541
sent 524288 bytes to 10.100.120.6:8080 time 1.9658
sent 4194304 bytes to 10.100.120.6:8080 time 11.2471
sent 33554432 bytes to 10.100.120.6:8080 time 116.7082
sent 268435456 bytes to 10.100.120.6:8080 time 404.9362
sent 1024 bytes to 10.100.120.6:8080 time 0.2900
sent 8192 bytes to 10.100.120.6:8080 time 0.2968
sent 65536 bytes to 10.100.120.6:8080 time 1.0605
sent 524288 bytes to 10.100.120.6:8080 time 2.3693
sent 4194304 bytes to 10.100.120.6:8080 time 10.2946
sent 33554432 bytes to 10.100.120.6:8080 time 67.7752
sent 268435456 bytes to 10.100.120.6:8080 time 331.5910
sent 1024 bytes to 10.100.120.6:8080 time 0.3638
sent 8192 bytes to 10.100.120.6:8080 time 0.2322
sent 65536 bytes to 10.100.120.6:8080 time 0.9794
sent 524288 bytes to 10.100.120.6:8080 time 1.8533
sent 4194304 bytes to 10.100.120.6:8080 time 8.7300
sent 33554432 bytes to 10.100.120.6:8080 time 75.2039
sent 268435456 bytes to 10.100.120.6:8080 time 517.2204
sent 1024 bytes to 10.100.120.6:8080 time 0.4346
sent 8192 bytes to 10.100.120.6:8080 time 0.2526
sent 65536 bytes to 10.100.120.6:8080 time 0.8238
sent 524288 bytes to 10.100.120.6:8080 time 1.9131
sent 4194304 bytes to 10.100.120.6:8080 time 7.0140
sent 33554432 bytes to 10.100.120.6:8080 time 93.1703
sent 268435456 bytes to 10.100.120.6:8080 time 474.9436
sent 1024 bytes to 10.100.120.6:8080 time 0.4372
sent 8192 bytes to 10.100.120.6:8080 time 0.3067
sent 65536 bytes to 10.100.120.6:8080 time 1.3367
sent 524288 bytes to 10.100.120.6:8080 time 1.8700
sent 4194304 bytes to 10.100.120.6:8080 time 9.8699
sent 33554432 bytes to 10.100.120.6:8080 time 116.1632
sent 268435456 bytes to 10.100.120.6:8080 time 469.5252
sent 1024 bytes to 10.100.120.6:8080 time 0.3370
sent 8192 bytes to 10.100.120.6:8080 time 0.3563
sent 65536 bytes to 10.100.120.6:8080 time 1.1135
sent 524288 bytes to 10.100.120.6:8080 time 2.0143
sent 4194304 bytes to 10.100.120.6:8080 time 9.7782
sent 33554432 bytes to 10.100.120.6:8080 time 128.7495
sent 268435456 bytes to 10.100.120.6:8080 time 534.3834
sent 1024 bytes to 10.100.120.6:8080 time 0.4768
sent 8192 bytes to 10.100.120.6:8080 time 0.3765
sent 65536 bytes to 10.100.120.6:8080 time 0.9975
sent 524288 bytes to 10.100.120.6:8080 time 2.0316
sent 4194304 bytes to 10.100.120.6:8080 time 9.5040
sent 33554432 bytes to 10.100.120.6:8080 time 120.8791
sent 268435456 bytes to 10.100.120.6:8080 time 609.6937
sent 1024 bytes to 10.100.120.6:8080 time 0.3905
sent 8192 bytes to 10.100.120.6:8080 time 0.4595
sent 65536 bytes to 10.100.120.6:8080 time 0.9306
sent 524288 bytes to 10.100.120.6:8080 time 2.0652
sent 4194304 bytes to 10.100.120.6:8080 time 13.3743
sent 33554432 bytes to 10.100.120.6:8080 time 98.9175
sent 268435456 bytes to 10.100.120.6:8080 time 465.2030
sent 1024 bytes to 10.100.120.6:8080 time 0.3026
sent 8192 bytes to 10.100.120.6:8080 time 0.3184
sent 65536 bytes to 10.100.120.6:8080 time 1.2630
sent 524288 bytes to 10.100.120.6:8080 time 2.0418
sent 4194304 bytes to 10.100.120.6:8080 time 8.6620
sent 33554432 bytes to 10.100.120.6:8080 time 97.0008
sent 268435456 bytes to 10.100.120.6:8080 time 501.1458
sent 1024 bytes to 10.100.120.6:8080 time 0.4890
sent 8192 bytes to 10.100.120.6:8080 time 0.4986
sent 65536 bytes to 10.100.120.6:8080 time 0.6782
sent 524288 bytes to 10.100.120.6:8080 time 2.0829
sent 4194304 bytes to 10.100.120.6:8080 time 12.6759
sent 33554432 bytes to 10.100.120.6:8080 time 69.8557
sent 268435456 bytes to 10.100.120.6:8080 time 584.8278
sent 1024 bytes to 10.100.120.6:8080 time 0.5432
sent 8192 bytes to 10.100.120.6:8080 time 0.4126
sent 65536 bytes to 10.100.120.6:8080 time 0.7620
sent 524288 bytes to 10.100.120.6:8080 time 2.5168
sent 4194304 bytes to 10.100.120.6:8080 time 7.9451
sent 33554432 bytes to 10.100.120.6:8080 time 125.9390
sent 268435456 bytes to 10.100.120.6:8080 time 384.9755
sent 1024 bytes to 10.100.120.6:8080 time 0.3154
sent 8192 bytes to 10.100.120.6:8080 time 0.2656
sent 65536 bytes to 10.100.120.6:8080 time 1.0152
sent 524288 bytes to 10.100.120.6:8080 time 2.0087
sent 4194304 bytes to 10.100.120.6:8080 time 7.5539
sent 33554432 bytes to 10.100.120.6:8080 time 91.3283
sent 268435456 bytes to 10.100.120.6:8080 time 690.9696
sent 1024 bytes to 10.100.120.6:8080 time 0.4907
sent 8192 bytes to 10.100.120.6:8080 time 0.2495
sent 65536 bytes to 10.100.120.6:8080 time 0.4975
sent 524288 bytes to 10.100.120.6:8080 time 2.0576
sent 4194304 bytes to 10.100.120.6:8080 time 11.3637
sent 33554432 bytes to 10.100.120.6:8080 time 126.1425
sent 268435456 bytes to 10.100.120.6:8080 time 460.2709
sent 1024 bytes to 10.100.120.6:8080 time 0.5532
sent 8192 bytes to 10.100.120.6:8080 time 0.0917
sent 65536 bytes to 10.100.120.6:8080 time 0.6802
sent 524288 bytes to 10.100.120.6:8080 time 1.9627
sent 4194304 bytes to 10.100.120.6:8080 time 11.7209
sent 33554432 bytes to 10.100.120.6:8080 time 98.5431
sent 268435456 bytes to 10.100.120.6:8080 time 606.7201
sent 1024 bytes to 10.100.120.6:8080 time 0.4984
sent 8192 bytes to 10.100.120.6:8080 time 0.3687
sent 65536 bytes to 10.100.120.6:8080 time 1.0840
sent 524288 bytes to 10.100.120.6:8080 time 2.0873
sent 4194304 bytes to 10.100.120.6:8080 time 12.0099
sent 33554432 bytes to 10.100.120.6:8080 time 75.5437
sent 268435456 bytes to 10.100.120.6:8080 time 537.7144
sent 1024 bytes to 10.100.120.6:8080 time 0.3978
sent 8192 bytes to 10.100.120.6:8080 time 0.4711
sent 65536 bytes to 10.100.120.6:8080 time 1.0754
sent 524288 bytes to 10.100.120.6:8080 time 2.3346
sent 4194304 bytes to 10.100.120.6:8080 time 7.3524
sent 33554432 bytes to 10.100.120.6:8080 time 98.2383
sent 268435456 bytes to 10.100.120.6:8080 time 548.8488
sent 1024 bytes to 10.100.120.6:8080 time 0.3381
sent 8192 bytes to 10.100.120.6:8080 time 0.4350
sent 65536 bytes to 10.100.120.6:8080 time 0.4048
sent 524288 bytes to 10.100.120.6:8080 time 2.3345
sent 4194304 bytes to 10.100.120.6:8080 time 9.5434
sent 33554432 bytes to 10.100.120.6:8080 time 68.0953
sent 268435456 bytes to 10.100.120.6:8080 time 705.7030
sent 1024 bytes to 10.100.120.6:8080 time 0.4730
sent 8192 bytes to 10.100.120.6:8080 time 0.3304
sent 65536 bytes to 10.100.120.6:8080 time 0.8730
sent 524288 bytes to 10.100.120.6:8080 time 2.5982
sent 4194304 bytes to 10.100.120.6:8080 time 11.7935
sent 33554432 bytes to 10.100.120.6:8080 time 129.0044
sent 268435456 bytes to 10.100.120.6:8080 time 292.6178
sent 1024 bytes to 10.100.120.6:8080 time 0.4135
sent 8192 bytes to 10.100.120.6:8080 time 0.3654
sent 65536 bytes to 10.100.120.6:8080 time 0.6524
sent 524288 bytes to 10.100.120.6:8080 time 2.0348
sent 4194304 bytes to 10.100.120.6:8080 time 9.7055
sent 33554432 bytes to 10.100.120.6:8080 time 99.7924
sent 268435456 bytes to 10.100.120.6:8080 time 555.2520
sent 1024 bytes to 10.100.120.6:8080 time 0.3310
sent 8192 bytes to 10.100.120.6:8080 time 0.3665
sent 65536 bytes to 10.100.120.6:8080 time 0.9242
sent 524288 bytes to 10.100.120.6:8080 time 1.9672
sent 4194304 bytes to 10.100.120.6:8080 time 7.9239
sent 33554432 bytes to 10.100.120.6:8080 time 114.3199
sent 268435456 bytes to 10.100.120.6:8080 time 536.4276
sent 1024 bytes to 10.100.120.6:8080 time 0.5544
sent 8192 bytes to 10.100.120.6:8080 time 0.4088
sent 65536 bytes to 10.100.120.6:8080 time 0.3630
sent 524288 bytes to 10.100.120.6:8080 time 2.3601
sent 4194304 bytes to 10.100.120.6:8080 time 11.8656
sent 33554432 bytes to 10.100.120.6:8080 time 104.1823
sent 268435456 bytes to 10.100.120.6:8080 time 284.0410
sent 1024 bytes to 10.100.120.6:8080 time 0.3902
sent 8192 bytes to 10.100.120.6:8080 time 0.3934
sent 65536 bytes to 10.100.120.6:8080 time 0.5188
sent 524288 bytes to 10.100.120.6:8080 time 2.0534
sent 4194304 bytes to 10.100.120.6:8080 time 10.2308
sent 33554432 bytes to 10.100.120.6:8080 time 112.8903
sent 268435456 bytes to 10.100.120.6:8080 time 514.7225
sent 1024 bytes to 10.100.120.6:8080 time 0.2857
sent 8192 bytes to 10.100.120.6:8080 time 0.5193
sent 65536 bytes to 10.100.120.6:8080 time 0.7454
sent 524288 bytes to 10.100.120.6:8080 time 2.0525
sent 4194304 bytes to 10.100.120.6:8080 time 11.4892
sent 33554432 bytes to 10.100.120.6:8080 time 125.8689
sent 268435456 bytes to 10.100.120.6:8080 time 450.7451
sent 1024 bytes to 10.100.120.6:8080 time 0.3366
sent 8192 bytes to 10.100.120.6:8080 time 0.4476
sent 65536 bytes to 10.100.120.6:8080 time 0.8121
sent 524288 bytes to 10.100.120.6:8080 time 2.2208
sent 4194304 bytes to 10.100.120.6:8080 time 8.2072
sent 33554432 bytes to 10.100.120.6:8080 time 94.0478
sent 268435456 bytes to 10.100.120.6:8080 time 419.3841
sent 1024 bytes to 10.100.120.6:8080 time 0.4006
sent 8192 bytes to 10.100.120.6:8080 time 0.3037
sent 65536 bytes to 10.100.120.6:8080 time 0.8712
sent 524288 bytes to 10.100.120.6:8080 time 1.8390
sent 4194304 bytes to 10.100.120.6:8080 time 5.5087
sent 33554432 bytes to 10.100.120.6:8080 time 60.6605
sent 268435456 bytes to 10.100.120.6:8080 time 811.1394
sent 1024 bytes to 10.100.120.6:8080 time 0.3416
sent 8192 bytes to 10.100.120.6:8080 time 0.4101
sent 65536 bytes to 10.100.120.6:8080 time 0.3407
sent 524288 bytes to 10.100.120.6:8080 time 2.3647
sent 4194304 bytes to 10.100.120.6:8080 time 9.1552
sent 33554432 bytes to 10.100.120.6:8080 time 98.6657
sent 268435456 bytes to 10.100.120.6:8080 time 684.1403
sent 1024 bytes to 10.100.120.6:8080 time 0.2873
sent 8192 bytes to 10.100.120.6:8080 time 0.5610
sent 65536 bytes to 10.100.120.6:8080 time 0.5913
sent 524288 bytes to 10.100.120.6:8080 time 2.3379
sent 4194304 bytes to 10.100.120.6:8080 time 7.8542
sent 33554432 bytes to 10.100.120.6:8080 time 135.2440
sent 268435456 bytes to 10.100.120.6:8080 time 495.1148
sent 1024 bytes to 10.100.120.6:8080 time 0.4410
sent 8192 bytes to 10.100.120.6:8080 time 0.3678
sent 65536 bytes to 10.100.120.6:8080 time 0.5975
sent 524288 bytes to 10.100.120.6:8080 time 2.1534
sent 4194304 bytes to 10.100.120.6:8080 time 11.0363
sent 33554432 bytes to 10.100.120.6:8080 time 79.7199
sent 268435456 bytes to 10.100.120.6:8080 time 311.3369
sent 1024 bytes to 10.100.120.6:8080 time 0.3461
sent 8192 bytes to 10.100.120.6:8080 time 0.2609
sent 65536 bytes to 10.100.120.6:8080 time 1.2449
sent 524288 bytes to 10.100.120.6:8080 time 1.9098
sent 4194304 bytes to 10.100.120.6:8080 time 12.2357
sent 33554432 bytes to 10.100.120.6:8080 time 126.2550
sent 268435456 bytes to 10.100.120.6:8080 time 730.2076
sent 1024 bytes to 10.100.120.6:8080 time 0.3237
sent 8192 bytes to 10.100.120.6:8080 time 0.1729
sent 65536 bytes to 10.100.120.6:8080 time 0.9999
sent 524288 bytes to 10.100.120.6:8080 time 2.3036
sent 4194304 bytes to 10.100.120.6:8080 time 8.9933
sent 33554432 bytes to 10.100.120.6:8080 time 77.8075
sent 268435456 bytes to 10.100.120.6:8080 time 571.6239
sent 1024 bytes to 10.100.120.6:8080 time 0.3854
sent 8192 bytes to 10.100.120.6:8080 time 0.4121
sent 65536 bytes to 10.100.120.6:8080 time 1.1923
sent 524288 bytes to 10.100.120.6:8080 time 2.0290
sent 4194304 bytes to 10.100.120.6:8080 time 10.1096
sent 33554432 bytes to 10.100.120.6:8080 time 114.5601
sent 268435456 bytes to 10.100.120.6:8080 time 553.9625
sent 1024 bytes to 10.100.120.6:8080 time 0.3253
sent 8192 bytes to 10.100.120.6:8080 time 0.4811
sent 65536 bytes to 10.100.120.6:8080 time 0.6114
sent 524288 bytes to 10.100.120.6:8080 time 2.0478
sent 4194304 bytes to 10.100.120.6:8080 time 10.6032
sent 33554432 bytes to 10.100.120.6:8080 time 48.9058
sent 268435456 bytes to 10.100.120.6:8080 time 371.4807
sent 1024 bytes to 10.100.120.6:8080 time 0.4454
sent 8192 bytes to 10.100.120.6:8080 time 0.0581
sent 65536 bytes to 10.100.120.6:8080 time 1.1598
sent 524288 bytes to 10.100.120.6:8080 time 1.8817
sent 4194304 bytes to 10.100.120.6:8080 time 10.9875
sent 33554432 bytes to 10.100.120.6:8080 time 106.8940
sent 268435456 bytes to 10.100.120.6:8080 time 745.5681
sent 1024 bytes to 10.100.120.6:8080 time 0.2055
sent 8192 bytes to 10.100.120.6:8080 time 0.3947
sent 65536 bytes to 10.100.120.6:8080 time 0.8916
sent 524288 bytes to 10.100.120.6:8080 time 2.3003
sent 4194304 bytes to 10.100.120.6:8080 time 12.0862
sent 33554432 bytes to 10.100.120.6:8080 time 86.9736
sent 268435456 bytes to 10.100.120.6:8080 time 204.0948
sent 1024 bytes to 10.100.120.6:8080 time 0.3227
sent 8192 bytes to 10.100.120.6:8080 time 0.3403
sent 65536 bytes to 10.100.120.6:8080 time 0.8739
sent 524288 bytes to 10.100.120.6:8080 time 2.2248
sent 4194304 bytes to 10.100.120.6:8080 time 8.9517
sent 33554432 bytes to 10.100.120.6:8080 time 92.9110
sent 268435456 bytes to 10.100.120.6:8080 time 319.8664
sent 1024 bytes to 10.100.120.6:8080 time 0.4059
sent 8192 bytes to 10.100.120.6:8080 time 0.3721
sent 65536 bytes to 10.100.120.6:8080 time 1.1110
sent 524288 bytes to 10.100.120.6:8080 time 2.1752
sent 4194304 bytes to 10.100.120.6:8080 time 5.3455
sent 33554432 bytes to 10.100.120.6:8080 time 105.2228
sent 268435456 bytes to 10.100.120.6:8080 time 370.3047
sent 1024 bytes to 10.100.120.6:8080 time 0.6465
sent 8192 bytes to 10.100.120.6:8080 time 0.4303
sent 65536 bytes to 10.100.120.6:8080 time 0.9754
sent 524288 bytes to 10.100.120.6:8080 time 2.0766
sent 4194304 bytes to 10.100.120.6:8080 time 11.2681
sent 33554432 bytes to 10.100.120.6:8080 time 73.2304
sent 268435456 bytes to 10.100.120.6:8080 time 629.1410
sent 1024 bytes to 10.100.120.6:8080 time 0.2312
sent 8192 bytes to 10.100.120.6:8080 time 0.1737
sent 65536 bytes to 10.100.120.6:8080 time 0.6248
sent 524288 bytes to 10.100.120.6:8080 time 1.9549
sent 4194304 bytes to 10.100.120.6:8080 time 10.7325
sent 33554432 bytes to 10.100.120.6:8080 time 80.6337
sent 268435456 bytes to 10.100.120.6:8080 time 350.3524
sent 1024 bytes to 10.100.120.6:8080 time 0.5074
sent 8192 bytes to 10.100.120.6:8080 time 0.1832
sent 65536 bytes to 10.100.120.6:8080 time 0.7821
sent 524288 bytes to 10.100.120.6:8080 time 1.9252
sent 4194304 bytes to 10.100.120.6:8080 time 10.0707
sent 33554432 bytes to 10.100.120.6:8080 time 115.4166
sent 268435456 bytes to 10.100.120.6:8080 time 296.1119
sent 1024 bytes to 10.100.120.6:8080 time 0.3497
sent 8192 bytes to 10.100.120.6:8080 time 0.2642
sent 65536 bytes to 10.100.120.6:8080 time 0.5851
sent 524288 bytes to 10.100.120.6:8080 time 2.2531
sent 4194304 bytes to 10.100.120.6:8080 time 11.0030
sent 33554432 bytes to 10.100.120.6:8080 time 115.0638
sent 268435456 bytes to 10.100.120.6:8080 time 521.4236
sent 1024 bytes to 10.100.120.6:8080 time 0.2479
sent 8192 bytes to 10.100.120.6:8080 time 0.2872
sent 65536 bytes to 10.100.120.6:8080 time 0.9572
sent 524288 bytes to 10.100.120.6:8080 time 2.5064
sent 4194304 bytes to 10.100.120.6:8080 time 9.7086
sent 33554432 bytes to 10.100.120.6:8080 time 106.5242
sent 268435456 bytes to 10.100.120.6:8080 time 600.9561
sent 1024 bytes to 10.100.120.6:8080 time 0.3363
sent 8192 bytes to 10.100.120.6:8080 time 0.2783
sent 65536 bytes to 10.100.120.6:8080 time 1.1526
sent 524288 bytes to 10.100.120.6:8080 time 2.1806
sent 4194304 bytes to 10.100.120.6:8080 time 13.9641
sent 33554432 bytes to 10.100.120.6:8080 time 94.2317
sent 268435456 bytes to 10.100.120.6:8080 time 601.0312
sent 1024 bytes to 10.100.120.6:8080 time 0.3336
sent 8192 bytes to 10.100.120.6:8080 time 0.1491
sent 65536 bytes to 10.100.120.6:8080 time 1.1510
sent 524288 bytes to 10.100.120.6:8080 time 2.1350
sent 4194304 bytes to 10.100.120.6:8080 time 13.6030
sent 33554432 bytes to 10.100.120.6:8080 time 166.2823
sent 268435456 bytes to 10.100.120.6:8080 time 387.9329
sent 1024 bytes to 10.100.120.6:8080 time 0.2866
sent 8192 bytes to 10.100.120.6:8080 time 0.3846
sent 65536 bytes to 10.100.120.6:8080 time 1.0536
sent 524288 bytes to 10.100.120.6:8080 time 1.9319
sent 4194304 bytes to 10.100.120.6:8080 time 12.2291
sent 33554432 bytes to 10.100.120.6:8080 time 85.6415
